city tmpd dptp date pm25tmean2 pm10tmean2 o3tmean2 no2tmean2
chic 49 38.1 2004-11-03 8.4 16.5 16.439311594 21.950396825
chic 46 38.8 2004-11-04 11.9 14 12.24048913 25.417862839
chic 45 27.5 2004-11-05 6.975 16 15.989583333 24.583333333
chic 54 36.7 2004-11-06 10.3 26.5 12.583333333 22.5
chic 47 27.9 2004-11-07 6.5 15 20.083333333 16.208333333
chic 39 18.9 2004-11-08 7 25.5 9.5842391304 33.0625
chic 45 24.3 2004-11-09 13.2 38.5 7.6911231884 29.916666667
chic 55 38.3 2004-11-10 22.5 60.5 10.661231884 32.045289855
chic 44 30.8 2004-11-11 5.65 11.5 25.114583333 13.208333333
chic 39 26.9 2004-11-12 8.6 6 25.03125 17.277173913
chic 36 26.9 2004-11-13 8.95 23 17.84375 24.375
chic 38 26.4 2004-11-14 16.8875 27 7.8333333333 31.625
chic 40 33.1 2004-11-15 NA 46.5 2.196557971 34.597222222
chic 51 47.8 2004-11-16 29.6 42 2.7463768116 25.602657005
chic 59 55.8 2004-11-17 28.166666667 35 2.7306547619 20.152777778
chic 55 54.3 2004-11-18 28 28 4.1041666667 20.347222222
chic 52 51 2004-11-19 21.4 20.5 8.6961050725 23.472222222
chic 49 42.8 2004-11-20 10.525 11.5 11.166666667 14.277777778
chic 38 29 2004-11-21 11.6 16.5 11.239583333 19.333333333
chic 42 33.2 2004-11-22 22.6 39 3.5081521739 29.274891775
chic 45 38.6 2004-11-23 18.388888889 24.8 7.65625 19.539855072
chic 37 30.7 2004-11-24 12 8 25.229166667 14.638888889
chic 27 21.1 2004-11-25 11.6 12.5 12.916666667 25.111111111
chic 37 33 2004-11-26 11.657142857 17.5 4.9583333333 25.208333333
chic 42 39.7 2004-11-27 6.25 8 14.652777778 16.958333333
chic 39 24.9 2004-11-28 7.1 14 13.916666667 18.854166667
chic 35 32.8 2004-11-29 15.5125 17.2 3.7577341137 33.988247863
chic 36 33.4 2004-11-30 17.4 17.5 5.375 25.095410628
chic 29 23.9 2004-12-01 20.1 20.5 7.9461050725 21.958333333
chic 31 25 2004-12-02 21.525 31.5 4.1496212121 28.890873016
chic 30 21.8 2004-12-03 21 28 6.9166666667 27.263888889
chic 36 30.4 2004-12-04 14.4 28 7.5729166667 22.75
chic 37 34.9 2004-12-05 23.575 28.2 5.6458333333 20.152777778
chic 45 43.9 2004-12-06 21.9 23 4.0208333333 23.650362319
chic 46 43.4 2004-12-07 11.8 12 4.4293478261 20.458333333
chic 39 34.2 2004-12-08 13.942857143 27 7.5144927536 22.03442029
chic 44 40.2 2004-12-09 21.9 25.5 3.5 26.375
chic 41 39.5 2004-12-10 23.1 25 5.0833333333 20.125
chic 35 26.6 2004-12-11 5.85 8.6 18.166666667 15.291666667
chic 37 27.3 2004-12-12 8.75 15.5 18.643939394 10.361111111
chic 25 13 2004-12-13 10 20 18.635416667 15.743357488
chic 22 9.4 2004-12-14 7.9125 17 10.696105072 23.875
chic 28 15.1 2004-12-15 19.4 47 6.9008152174 24.457729469
chic 36 20.4 2004-12-16 10.5 32.5 9.8958333333 21.525252525
chic 26 16.1 2004-12-17 14.242857143 24.333333333 6.1041666667 32.402777778
chic 28 24.5 2004-12-18 16.4 30.5 8.9166666667 18.319444444
chic 11 -4.5 2004-12-19 5 47 21.385416667 17.013888889
chic 20 3.8 2004-12-20 7.7285714286 50 10.779438406 25.609782609
chic 25 13.8 2004-12-21 17.1 44.5 10.499094203 17.045289855
chic 11 -0.5 2004-12-22 12.8 23 12.21875 23.486111111
chic 12 -0.1 2004-12-23 7.675 26.5 17.041666667 21.625
chic 5 -7.4 2004-12-24 11.4 15 16.59375 23.25
chic 15 6.7 2004-12-25 19 27.5 10.479166667 21.597222222
chic 18 12.1 2004-12-26 21.85 27.5 8.4895833333 24.416666667
chic 17 12 2004-12-27 37.1 34.5 6.5317028986 36.505555556
chic 33 22.7 2004-12-28 25.5 41 4.1363224638 29.609903382
chic 33 29.1 2004-12-29 41.322222222 51.75 3.3333333333 27.550505051
chic 44 41.2 2004-12-30 35.5 28 7.0520833333 24.847222222
chic 43 36.1 2004-12-31 11.3 14 16.84375 15.333333333
chic 33 24.8 2005-01-01 10.525 16.5 9.2083333333 14.152777778
chic 44 39.6 2005-01-02 NA 16 6.4479166667 16.069444444
chic 34 31.5 2005-01-03 17.5 11.5 12.6875 18.625845411
chic 33 29 2005-01-04 8.8375 11.6 17.548460145 19.315217391
chic 29 25.5 2005-01-05 3.3 9 27.760416667 13.753787879
chic 20 18.6 2005-01-06 21.4 14 15.458333333 28.305555556
chic 18 16.7 2005-01-07 15.566666667 19.5 8.3600543478 31.041666667
chic 26 21.4 2005-01-08 26.7 24.5 5.2291666667 26.319444444
chic 30 27.6 2005-01-09 19.1 17 11.427083333 19.027777778
chic 32 26.1 2005-01-10 16.471428571 21 8.1761363636 25.319444444
chic 33 33.4 2005-01-11 16.2 20.5 4.1277173913 21.70410628
chic 48 45.6 2005-01-12 9.8 27.5 8.1875 24.899154589
chic 31 25.5 2005-01-13 10.1 9.5 9.2305253623 22.939009662
chic 10 -3.4 2005-01-14 10.5 20.5 17.20625 26.555555556
chic 10 -6.4 2005-01-15 8.8 14 18.270833333 25.583333333
chic 9 -5.6 2005-01-16 8.9666666667 13.4 23.864583333 18.375
chic 7 -7.8 2005-01-17 10.1 16 16.333333333 28.180555556
chic 12 1.7 2005-01-18 19.3 44 11.42798913 33.094202899
chic 29 22.3 2005-01-19 15.042857143 25.5 13.114583333 26.924242424
chic 26 20.9 2005-01-20 22 27.5 13.770833333 26.949494949
chic 21 13.5 2005-01-21 16.8 25 19.204257246 25.194444444
chic 17 12.2 2005-01-22 11.285714286 19.6 19.333333333 23.944444444
chic 16 7.2 2005-01-23 10.5 18.5 19.072916667 31.472222222
chic 26 17.3 2005-01-24 18.6 26.5 12.279891304 29.763504611
chic 33 27.1 2005-01-25 32.771428571 38.5 5.7042572464 36.403985507
chic 26 19.4 2005-01-26 12.5 20 19.28125 26.568181818
chic 13 9.3 2005-01-27 10.8 22 20.708333333 27.34469697
chic 15 5.1 2005-01-28 24.5 35.6 7.5384963768 40.425
chic 28 17.2 2005-01-29 32.7 37.5 3.7604166667 39
chic 30 26.2 2005-01-30 NA 23 12.40625 23.388888889
chic 28 22 2005-01-31 45.528571429 54 7.0833333333 43.58531746
chic 28 23.8 2005-02-01 26.65 28.5 12.800271739 35.041666667
chic 26 20 2005-02-02 52 50.5 6.2414772727 46.361111111
chic 30 25 2005-02-03 47.45 53.6 7.2690217391 48.597222222
chic 36 32.1 2005-02-04 61.5 57.5 4.8125 41.527777778
chic 46 35.5 2005-02-05 39.5 40.5 8.90625 29.055555556
chic 43 35.4 2005-02-06 26.342857143 27 6.9375 28.555555556
chic 39 39.3 2005-02-07 19.7 18 8.9791666667 26.331349206
chic 29 23 2005-02-08 12.9 5 19.232336957 18
chic 28 20 2005-02-09 12.014285714 17.8 12.697916667 28.722222222
chic 27 16.3 2005-02-10 22.1 28.5 19.1875 24.347222222
chic 33 23.5 2005-02-11 21.8 33.5 14.71875 23.541666667
chic 42 28.6 2005-02-12 20.914285714 29 13.677083333 27.486111111
chic 38 34.7 2005-02-13 23.4 28 13.458333333 21.208333333
chic 43 37.5 2005-02-14 NA 17 11.208333333 19.458333333
chic 38 34 2005-02-15 20.5875 25 5.0697463768 32.763888889
chic 30 18.2 2005-02-16 12.8 27.5 19.0625 19.9375
chic 22 8.4 2005-02-17 10.15 29.5 24.093297101 18.65530303
chic 19 2.8 2005-02-18 7.825 24.5 17.989583333 24.933574879
chic 32 18 2005-02-19 12 23 14.947916667 23.263888889
chic 34 32.6 2005-02-20 14.6 15 11.885416667 24.791666667
chic 35 28.7 2005-02-21 17.471428571 21.6 8.7083333333 22.291666667
chic 29 23.1 2005-02-22 22.8 28 11.635416667 32.110938578
chic 28 19.6 2005-02-23 23.9 45.5 10.806612319 43.166666667
chic 32 24.1 2005-02-24 27.35 35.5 10.869112319 40.518939394
chic 34 26 2005-02-25 28.6 40 13.927083333 26.125
chic 29 20.8 2005-02-26 12 15.5 30.479166667 19.583333333
chic 33 23.9 2005-02-27 20.285714286 24.2 14.96875 23.930555556
chic 31 27.4 2005-02-28 24.2 21 11.980978261 27.554830918
chic 23 12.5 2005-03-01 7.6 23 27.981431159 22.055555556
chic 20 5.9 2005-03-02 6.3625 20.5 24.03219697 25.666666667
chic 24 12.7 2005-03-03 18 38.5 12.447916667 42.187198068
chic 32 26.6 2005-03-04 36.9 54.5 5.3958333333 46.569444444
chic 38 30.5 2005-03-05 28.225 34.2 17.8125 24.194444444
chic 50 33.6 2005-03-06 14.7 26 29.5625 16.194444444
chic 42 29.3 2005-03-07 9.6 20.5 26.71875 18.561507937
chic 24 7 2005-03-08 7.325 25 25.703804348 22.078502415
chic 24 3.9 2005-03-09 9.7 24.5 19.5625 30.791666667
chic 29 22.4 2005-03-10 16.6 32 9.21875 33.347222222
chic 30 22.7 2005-03-11 11.985714286 20.5 23.09375 19.944444444
chic 26 10.7 2005-03-12 5.5 24.5 30.302083333 18.180555556
chic 23 7.6 2005-03-13 8.6 20.5 23.947916667 26.319444444
chic 29 19.6 2005-03-14 19.6125 51 9.9343297101 39.874568668
chic 31 17.4 2005-03-15 20.8 49 15.545742754 30.777173913
chic 37 21.1 2005-03-16 19.7 53.5 16.820199275 30.944444444
chic 32 26.8 2005-03-17 13.0625 22.4 26.104166667 25.958333333
chic 39 30.9 2005-03-18 28.7 43.5 21 26.506148441
chic 42 36.1 2005-03-19 26.95 27.5 19.145833333 18.458333333
chic 34 25 2005-03-20 12.9 15.5 32.520833333 17.486111111
chic 32 26.5 2005-03-21 16.7 19 23.124547101 27.134057971
chic 37 26.8 2005-03-22 NA 19.5 33.739130435 18.411835749
chic 34 26.2 2005-03-23 6.3857142857 12 32.40625 19.861111111
chic 36 25.6 2005-03-24 21.4 45 12.15625 45.944444444
chic 36 31 2005-03-25 16.1 14 29.677083333 23.152777778
chic 37 30.8 2005-03-26 17.685714286 22.5 24.28125 25.5
chic 38 28.1 2005-03-27 NA 34 16.25 37.069444444
chic 44 27.2 2005-03-28 NA 37.5 22.688405797 41.097826087
chic 52 31 2005-03-29 18.557142857 36.8 22.377264493 39.629227053
chic 66 44.3 2005-03-30 13.85 56.5 32.892210145 23.069444444
chic 49 38.1 2005-03-31 5.4 20.5 24.3125 21.222222222
chic 45 35.5 2005-04-01 10.8 24 18.560041408 32.443181818
chic 43 30.9 2005-04-02 6.05 15 32.291666667 18.125
chic 48 27.3 2005-04-03 7.5 24 22.44047619 31.26147343
chic 52 33.7 2005-04-04 18.1 47.5 25.742883023 38.083333333
chic 62 48.8 2005-04-05 16.7 40 36.107142857 23.625
chic 63 50.3 2005-04-06 NA 37 25.386775362 23.602842809
chic 48 35.5 2005-04-07 5.8714285714 11.5 40.779761905 13.401041667
chic 49 31.1 2005-04-08 5.4 17.5 33.982142857 26.53125
chic 52 32.5 2005-04-09 12.4 26.5 30.595238095 25.838541667
chic 62 42.3 2005-04-10 22.385714286 46.5 41.032738095 22.729166667
chic 65 32.6 2005-04-11 13.3 67 45.994824017 17.824728261
chic 48 34.6 2005-04-12 8.1 21 28.48388387 22.328869048
chic 47 24.9 2005-04-13 5.15 16 36.851061077 14.748958333
chic 47 23.4 2005-04-14 6.6 17.5 35.688146998 23.557291667
chic 48 28 2005-04-15 7.3 32.5 27.355519481 35.395833333
chic 56 34.4 2005-04-16 18.55 47.2 26.898809524 36.296875
chic 62 44.5 2005-04-17 29.6 40 37.199404762 32.6875
chic 64 44.9 2005-04-18 25.8 76.5 34.688405797 47.922554348
chic 71 48 2005-04-19 19.085714286 69 38.179089027 24.727581522
chic 57 46.8 2005-04-20 9.4 22.5 27.47826087 12.957386364
chic 50 30.6 2005-04-21 3.7 19.5 31.113095238 16.072916667
chic 42 38.4 2005-04-22 7.5125 14.2 29.847696687 18.59375
chic 39 26 2005-04-23 3.5 11 37.952380952 10.739583333
chic 44 24.1 2005-04-24 1.7 14 37.44047619 10.864583333
chic 53 29.4 2005-04-25 4.8428571429 40 32.410196687 18.989583333
chic 50 35.3 2005-04-26 5.8 28.5 25.317417184 15.274521222
chic 48 29.8 2005-04-27 6.35 37.5 27.285030316 15.958333333
chic 48 29.7 2005-04-28 10.3125 28.8 27.431677019 19.990327381
chic 46 25.7 2005-04-29 8.7 24.5 31.023809524 19.807291667
chic 46 26.1 2005-04-30 13.3 31.5 26.761904762 25.010416667
chic 42 26.6 2005-05-01 6.1857142857 25.5 20.672619048 14.84375
chic 40 25.1 2005-05-02 8 24 17.011904762 15.359649123
chic 43 24.1 2005-05-03 10.6 25.5 22.474964585 22.623867754
chic 48 24 2005-05-04 15.9 44.8 26.358850932 32.659564394
chic 54 29.2 2005-05-05 20.3 61.5 34.892857143 34.344882246
chic 63 43.1 2005-05-06 19.8 65.5 34.55893563 36.904761905
chic 53 44 2005-05-07 14.05 25.5 34.208333333 22.020833333
chic 64 47.3 2005-05-08 17.1 42 43.613095238 23.390625
chic 70 56.1 2005-05-09 16.4 62.5 31.925595238 23.296875
chic 71 51.7 2005-05-10 7.6625 33.25 31.12189441 22.877264493
chic 54 44.4 2005-05-11 NA 17 26.613095238 11.953125
chic 49 36.7 2005-05-12 5.1 17 24.401785714 12.135416667
chic 61 49.8 2005-05-13 17 36 18.169642857 25.385416667
chic 56 43.6 2005-05-14 6.9 14 28.860119048 11.166666667
chic 48 37.5 2005-05-15 2.4 10 19.693452381 11.75
chic 52 35.1 2005-05-16 4.8285714286 20.75 24.147056748 17.042119565
chic 60 42.8 2005-05-17 13.35 37 32.803442029 24.450892857
chic 66 46.3 2005-05-18 16.8 48 42.005952381 22.502840909
chic 62 56.7 2005-05-19 31.528571429 43.5 21.060559006 27.229166667
chic 58 44.9 2005-05-20 13.95 24.5 37.574404762 17.197916667
chic 58 44 2005-05-21 13.8 42 32.741071429 31.776041667
chic 69 47.8 2005-05-22 11.05 28 34.125 22.4375
chic 61 48.3 2005-05-23 9.8 18.5 32.413690476 13.956974638
chic 57 45.5 2005-05-24 8.7 13 27.042831263 16.393115942
chic 58 44.7 2005-05-25 7.05 19 25.463379917 20.021306818
chic 66 43.9 2005-05-26 10.8 39.5 22 29.894927536
chic 59 44 2005-05-27 8.7 37.5 22.688535197 22.392663043
chic 58 44.8 2005-05-28 7.2142857143 16.4 21.18452381 21.645833333
chic 57 44.4 2005-05-29 NA 17.5 23.130952381 24.260416667
chic 60 45.9 2005-05-30 NA 19.5 32.25 21.713541667
chic 59 49 2005-05-31 8.3285714286 14 22.890786749 20.819067029
chic 65 49.8 2005-06-01 15.4 27.5 37.219985178 21.838541667
chic 66 54.4 2005-06-02 19 35.5 34.79540308 23.166666667
chic 67 60.9 2005-06-03 27.1125 39 29.104166667 19.209177372
chic 72 63.5 2005-06-04 21.4 35.5 36.098958333 21.994791667
chic 78 62.4 2005-06-05 16 23.5 44.1796875 11.96875
chic 78 57.6 2005-06-06 7.2285714286 33 35.635416667 19.890398551
chic 77 62.4 2005-06-07 16.8 39.5 39.294497283 27.984827899
chic 78 65.1 2005-06-08 19.2 37 33.461503623 30.131793478
chic 77 63.4 2005-06-09 13.771428571 29.6 25.196671196 33.192708333
chic 78 68.1 2005-06-10 20.1 38 32.704370471 25.255208333
chic 80 67.5 2005-06-11 14.5 27 33.7109375 14.291666667
chic 75 66.5 2005-06-12 13.185714286 18 26.932291667 13.510416667
chic 78 64.2 2005-06-13 19.4 31 37.544795784 19.735863095
chic 74 60.1 2005-06-14 6.8 30 35.221611495 14.392436594
chic 64 57.3 2005-06-15 6.1875 17.4 18.729619565 14.727272727
chic 66 46.8 2005-06-16 6.8 19.5 26.009943182 19.927083333
chic 61 49 2005-06-17 5.6 9.5 20.999773551 13.807291667
chic 62 50.7 2005-06-18 4.2 8.5 19.036458333 13.859375
chic 65 53.5 2005-06-19 7 19 26.588541667 14.027777778
chic 69 54.5 2005-06-20 16.6 42.5 34.683197464 33.992788462
chic 75 58 2005-06-21 16.471428571 41 40.065217391 25.5
chic 72 44.6 2005-06-22 11.3 19 31.823410738 20.155838274
chic 77 60.8 2005-06-23 23.3 62.5 44.326313406 26.838541667
chic 86 63.4 2005-06-24 31.857142857 74 50.966485507 23.75
chic 80 66 2005-06-25 28.1 48 46.398809524 22.791666667
chic 82 66.1 2005-06-26 23 42.5 55.220238095 17.197916667
chic 82 64.6 2005-06-27 51.5375 79 55.235857213 28.549365942
chic 85 64.1 2005-06-28 31.2 57.5 50.291440217 26.553977273
chic 82 67.5 2005-06-29 22.2 47 43.02807971 25.85939992
chic 82 63.4 2005-06-30 15.885714286 38 45.117753623 19.4375
chic 69 51.6 2005-07-01 6.3 16 30.036458333 9.3229166667
chic 65 50.2 2005-07-02 4.2 13 30.791666667 9.2777777778
chic 70 55.8 2005-07-03 16.1125 26.8 38.401041667 15.659873188
chic 77 64.4 2005-07-04 23.2 32.5 36.604166667 12.96875
chic 75 61.6 2005-07-05 NA 22.5 30.286118659 13.370652174
chic 72 61.9 2005-07-06 12.685714286 16 33.866806653 10.326388889
chic 73 58 2005-07-07 9.9 21.5 36.095347063 11.253623188
chic 73 54.1 2005-07-08 9.3 18 37.255208333 18.062273551
chic 72 52.5 2005-07-09 16.35 37.5 42.192708333 21.729166667
chic 76 53.2 2005-07-10 15.4 28 57.90625 23.958333333
chic 76 58.8 2005-07-11 19.1 38 57.645153986 19.708333333
chic 79 65.5 2005-07-12 26.1875 35 58.841259058 14.816220238
chic 80 66 2005-07-13 19.1 25 39.333333333 10.162202381
chic 79 67 2005-07-14 19.6 31.5 34.525815217 12.50611413
chic 79 65.6 2005-07-15 15.757142857 28.4 27.396625906 16.098958333
chic 81 63.8 2005-07-16 19.6 29 38.088541667 16.59375
chic 84 67 2005-07-17 32.7 42.5 44.643229167 16.270833333
chic 83 64.6 2005-07-18 12.8375 37.5 36.447803442 13.018957039
chic 79 57.6 2005-07-19 10.9 35 36.913011128 19.398809524
chic 78 67.8 2005-07-20 15.6 37.5 26.120429842 27.680871212
chic 79 68.9 2005-07-21 12.375 23.8 35.373641304 22.459541063
chic 75 65.3 2005-07-22 10 14.5 36.317708333 16.033482143
chic 74 68.3 2005-07-23 NA 26 28.395833333 19.75
chic 90 70.9 2005-07-24 22.05 44 47.604166667 11.963541667
chic 81 71.4 2005-07-25 NA 32.5 30.840919384 27.977678571
chic 75 66.8 2005-07-26 NA 23 29.265306122 15.864583333
chic 65 53.3 2005-07-27 7.675 15.4 21.383265399 14.501636905
chic 66 52.1 2005-07-28 14.8 29 23.0859375 25.852807971
chic 72 58.2 2005-07-29 NA 32.5 26.4765625 22.359375
chic 73 59.7 2005-07-30 12.8375 22 32.434895833 18.911458333
chic 79 64.6 2005-07-31 20.8 29.5 40.848958333 20.166666667
chic 81 65 2005-08-01 28.7 56.5 41.949048913 26.83110119
chic 79 66.1 2005-08-02 44.4875 60 40.671308877 29.280344203
chic 84 69 2005-08-03 37.9 64 39.321105072 23.619318182
chic 82 66.1 2005-08-04 21.6 45.5 37.297441123 18.677083333
chic 73 56.5 2005-08-05 7.4285714286 27.5 28.036458333 17.817708333
chic 72 55.9 2005-08-06 11 20.5 33.395833333 19.552083333
chic 74 57.8 2005-08-07 25.9 40 44.994791667 28.375
chic 78 57.8 2005-08-08 31.6625 55.4 39.612884964 38.869729908
chic 80 63.5 2005-08-09 33 65.5 43.286345109 28.88451087
chic 79 65.9 2005-08-10 16 33.5 42.875305854 19.588636364
chic 72 67 2005-08-11 14.785714286 24 21.543478261 31.854166667
chic 79 68.9 2005-08-12 NA 27 30.790647645 23.9875
chic 72 61 2005-08-13 10.1 14 27.408854167 15.125
chic 69 57.5 2005-08-14 7.6 15 22.744791667 15.861111111
chic 71 62.4 2005-08-15 16.4 34.5 27.387567935 29.006944444
chic 74 62 2005-08-16 21.4 36.5 34.12182971 26.802083333
chic 71 60.8 2005-08-17 20.7625 41 39.419836957 23.953125
chic 77 68.9 2005-08-18 NA 41 26.453125 24.411458333
chic 79 66.9 2005-08-19 14.5 28 35.8140625 17.685974447
chic 78 67.7 2005-08-20 9.8857142857 18.6 27.2734375 15.791666667
chic 74 54.4 2005-08-21 7.9 12 24.380208333 13.83423913
chic 67 52.7 2005-08-22 4 8 22.741734601 10.161458333
chic 66 52.7 2005-08-23 5.0857142857 9 27.167912138 12.967617754
chic 67 56 2005-08-24 NA 28.5 28.014605978 15.166666667
chic 72 58.5 2005-08-25 18.5 46.5 35.561011905 22.131628788
chic 75 64.3 2005-08-26 31.3 49.4 37.456439394 30.95217803
chic 76 59.6 2005-08-27 18.6 30 31.65625 19.65625
chic 75 57.6 2005-08-28 12 19 35.005208333 16.755208333
chic 74 59 2005-08-29 13.357142857 26.5 33.420063406 23.711277174
chic 71 61.3 2005-08-30 15.9 22 32.328577899 19.275815217
chic 71 58.9 2005-08-31 8.1 18.5 17.507699275 19.365056818
chic 76 51.4 2005-09-01 9.8 33 21.322350543 28.192612986
chic 72 46.1 2005-09-02 8.6 37.5 22.612998188 26.791666667
chic 69 54.6 2005-09-03 10.25 17.5 21.447916667 19.25
chic 70 55.8 2005-09-04 12.285714286 24 25.5625 18.166666667
chic 73 57.6 2005-09-05 17.4 25 39.234375 17.921875
chic 74 56.8 2005-09-06 28.9 50 41.517663043 27.641304348
chic 78 60.3 2005-09-07 32.371428571 53.8 39.42821558 34.723214286
chic 72 64.7 2005-09-08 17.1 23 41.091917819 16.609375
chic 74 62.8 2005-09-09 20.1 39 36.581521739 21.598958333
chic 80 62.9 2005-09-10 37.8875 55 47.578125 19.385416667
chic 80 61.8 2005-09-11 56.5 65 51.739583333 18.875
chic 79 57.7 2005-09-12 44.3 78.5 44.542346014 28.048363095
chic 83 59.8 2005-09-13 28.675 59 39.342010458 25.748106061
chic 67 57.9 2005-09-14 8.5 18 23.868923611 14.678503788
chic 62 52.9 2005-09-15 6.6 12 23.1953125 14.09375
chic 62 55.4 2005-09-16 7.4285714286 12 23.973958333 16.25
chic 65 54.4 2005-09-17 9.7 21.5 20.109375 22.572916667
chic 68 55.8 2005-09-18 15 22 25.203125 24.380208333
chic 75 64.7 2005-09-19 19.685714286 29.6 25.567481884 19.96875
chic 69 55.9 2005-09-20 13.2 32.5 20.187952899 35.925271739
chic 70 54.7 2005-09-21 18.2 49 29.046583851 33.177083333
chic 75 64.5 2005-09-22 22.542857143 42.5 34.202691511 18.883928571
chic 65 52.9 2005-09-23 4.8 9.5 25.520562771 11.125
chic 67 59.2 2005-09-24 18.4 25.5 14.226190476 22.736111111
chic 71 67.4 2005-09-25 21.428571429 26 13.526785714 18.347222222
chic 60 58.6 2005-09-26 7.6 14.5 12.527820911 19.916666667
chic 61 51.2 2005-09-27 14.9 32.5 13.360295502 30.055555556
chic 62 53.2 2005-09-28 9.9166666667 28.5 18.413302277 24.75
chic 53 34.9 2005-09-29 5.3 14.5 12.323628364 19.402777778
chic 58 38 2005-09-30 7.9 33.5 15.563923395 26.986111111
chic 65 48.4 2005-10-01 16.4 29.2 25.952380952 28.277777778
chic 69 62 2005-10-02 21.7 28 29.452380952 19.569444444
chic 78 67.3 2005-10-03 23 43 25.239777433 21.16468254
chic 79 66.3 2005-10-04 23.15 46.5 27.52510352 22.652777778
chic 77 63.2 2005-10-05 NA 47 30.525362319 24.917874396
chic 58 38.8 2005-10-06 6.3 16.5 13.320781573 11.680555556
chic 49 37.6 2005-10-07 4.2714285714 10.75 15.145833333 14.422222222
chic 48 38.9 2005-10-08 4.5 6.5 26 11.486111111
chic 53 43.1 2005-10-09 4.4 7.5 27.773809524 10.736111111
chic 54 47.2 2005-10-10 7.8714285714 12.5 18.547619048 17.375
chic 58 52 2005-10-11 7.6 13.5 11.958333333 15.555555556
chic 59 54.4 2005-10-12 18.7 24.5 3.04373706 20.986111111
chic 61 53.2 2005-10-13 29.8 48.2 8.9943064182 29.387077295
chic 62 48.2 2005-10-14 16.1 38.5 15.145833333 28.152777778
chic 58 34.9 2005-10-15 5.4 20.5 23.75297619 23.222222222
chic 52 39.5 2005-10-16 7.9 12.5 16.946428571 20.055555556
chic 58 44.8 2005-10-17 11.65 29.5 14.66873706 28.013888889
chic 58 42.1 2005-10-18 11.2 36 12.816123188 31.493357488
chic 56 41.3 2005-10-19 5.6125 16.4 23.309759081 17.518759019
chic 51 40.3 2005-10-20 6.8 17 18.75 17.146135266
chic 53 41.3 2005-10-21 9.6 12.5 22.245230701 19.839285714
chic 46 39.9 2005-10-22 13.3375 18 8.2708333333 23.5
chic 40 36.7 2005-10-23 8.5 10 11.642857143 18.083333333
chic 46 37.9 2005-10-24 5 7 11.735119048 15.404589372
chic 45 37.7 2005-10-25 4.4875 8.25 14.627329193 18.137077295
chic 44 33.5 2005-10-26 7.6 14 10.098214286 25.128968254
